NumberActors,TotalFatalities,StartYear,StartMonth,EndMonth,Region,DurationM,DurationY
2,0,1946,9,10,Medio Oriente,1,0
2,1000,1946,7,7,Sud America,0,0
2,0,1946,3,7,Asia Sud-Est,100,8
2,1000,1946,7,0,Asia Sud-Est,0,8
3,800000,1946,2,1,Asia Sud-Est,23,2
2,0,1946,0,0,Medio Oriente,0,2
2,25000,1947,2,3,Asia Sud-Est,1,0
2,1000,1947,3,8,Sud America,5,0
4,800000,1947,10,12,Asia Sud-Est,26,2
2,250000,1947,10,0,Europa,0,3
2,1600,1947,7,1,Asia Sud-Est,6,1
2,45000,1947,3,12,Africa,21,1
2,0,1948,0,0,Sud America,0,1
2,100,1948,0,0,Europa,0,1
4,2000,1948,3,4,Nord America,1,0
3,0,1948,12,2,Nord America,2,1
2,4000,1948,2,3,Medio Oriente,1,0
2,1400,1948,4,4,Sud America,0,0
6,8000,1948,5,1,Medio Oriente,8,1
2,0,1948,5,0,Medio Oriente,0,0
2,0,1948,2,2,Medio Oriente,0,0
2,2000,1948,9,9,Asia Sud-Est,0,0
2,8000,1948,3,6,Asia Sud-Est,75,6
2,0,1948,8,3,Asia Sud-Est,19,2
2,13000,1948,2,7,Asia Sud-Est,149,12
2,0,1948,9,5,Asia Sud-Est,8,1
2,1100,1948,10,11,Asia Sud-Est,1,0
2,300000,1949,4,12,Sud America,164,13
2,0,1949,0,0,Medio Oriente,0,1
2,1100,1949,5,5,Africa,0,0
2,0,1949,1,1,Africa,0,0
3,0,1950,0,0,Medio Oriente,0,13
4,1500000,1950,6,7,Asia Sud-Est,37,3
2,1900000,1950,0,0,Asia Sud-Est,0,1
2,2000,1950,10,5,Asia Sud-Est,7,1
2,0,1950,11,0,Asia Sud-Est,0,4
2,5000,1950,5,11,Asia Sud-Est,6,0
2,9000,1950,9,7,Asia Sud-Est,22,2
2,0,1951,10,1,Africa,3,1
2,0,1951,4,8,Medio Oriente,28,2
2,0,1951,6,7,Asia Sud-Est,1,0
2,45000,1952,8,7,Africa,47,4
2,3000,1952,3,0,Africa,0,2
2,0,1952,11,11,Africa,0,0
2,500,1952,7,7,Africa,0,0
2,2000,1952,4,4,Sud America,0,0
2,0,1953,12,2,Medio Oriente,2,1
2,0,1953,10,10,Medio Oriente,0,0
2,1000,1953,9,0,Asia Sud-Est,0,6
2,3000,1953,8,4,Africa,32,3
2,15000,1953,0,0,Asia Sud-Est,0,1
2,250000,1954,11,3,Africa,88,8
2,0,1954,5,5,Medio Oriente,0,0
2,1000,1954,9,8,Asia Sud-Est,47,4
2,40000,1954,4,8,Asia Sud-Est,4,0
5,1000,1954,6,6,Nord America,0,0
2,4000,1955,6,9,Sud America,3,0
3,0,1955,1,1,Nord America,0,0
2,700000,1955,12,3,Africa,195,17
2,3200,1955,3,9,Asia Sud-Est,114,9
2,0,1955,4,6,Asia Sud-Est,2,0
2,1000,1955,9,3,Europa,42,4
3,0,1955,5,10,Medio Oriente,5,0
2,0,1955,4,4,Medio Oriente,0,0
2,0,1955,12,3,Medio Oriente,3,1
3,32000,1955,5,0,Africa,0,4
2,0,1956,2,2,Sud America,0,0
2,100000,1956,3,3,Asia Sud-Est,36,3
4,2150,1956,10,11,Medio Oriente,1,0
2,0,1956,6,5,Medio Oriente,23,2
2,20000,1956,10,11,Europa,1,0
2,5000,1956,11,1,Nord America,26,3
2,30000,1956,11,6,Asia Sud-Est,55,5
2,300000,1956,0,2,Africa,0,16
2,0,1956,0,0,Nord America,0,1
2,0,1957,12,12,Asia Sud-Est,0,0
2,0,1956,7,12,Asia Sud-Est,5,0
2,0,1956,11,11,Asia Sud-Est,0,0
4,302000,1956,0,1,Asia Sud-Est,0,8
2,0,1957,0,0,Sud America,0,11
2,0,1957,7,8,Medio Oriente,1,0
3,0,1957,0,0,Asia Sud-Est,0,0
2,0,1957,5,5,Nord America,0,0
3,0,1957,9,3,Africa,6,1
2,0,1957,5,6,Africa,13,1
2,0,1957,11,3,Africa,4,1
2,0,1958,1,9,Sud America,8,0
4,1400,1958,5,8,Medio Oriente,3,0
2,0,1958,7,7,Medio Oriente,0,0
3,0,1958,7,10,Medio Oriente,3,0
2,0,1958,0,0,Medio Oriente,0,1
2,0,1958,11,2,Africa,15,2
2,0,1958,2,3,Africa,1,0
2,0,1958,11,7,Asia Sud-Est,44,4
2,0,1958,2,6,Asia Sud-Est,4,0
3,0,1958,12,8,Asia Sud-Est,44,4
3,105000,1959,11,0,Africa,0,2
2,0,1959,6,6,Africa,0,0
2,65000,1959,3,3,Asia Sud-Est,0,0
2,2000,1959,3,7,Medio Oriente,4,0
2,0,1959,1,4,Africa,15,1
2,0,1959,0,0,Africa,0,2
2,0,1959,2,2,Africa,0,0
2,0,1959,2,2,Africa,0,0
2,0,1959,8,10,Asia Sud-Est,2,0
4,10000,1959,7,7,Asia Sud-Est,36,3
2,0,1959,6,6,Nord America,0,0
2,0,1960,0,0,Nord America,0,19
2,0,1960,0,0,Sud America,0,14
2,0,1960,4,5,Europa,1,0
2,0,1960,1,2,Africa,1,0
4,110000,1960,7,10,Africa,63,5
2,0,1960,8,8,Africa,0,0
2,0,1960,1,1,Africa,0,0
2,0,1960,3,3,Africa,0,0
2,0,1960,1,3,Africa,2,0
2,0,1960,0,0,Asia Sud-Est,0,2
2,55000,1960,0,0,Medio Oriente,0,15
2,100,1961,12,12,Asia Sud-Est,0,0
2,55000,1961,2,10,Africa,164,13
2,40000,1961,5,0,Africa,0,1
2,0,1961,8,8,Africa,0,0
2,105000,1961,9,3,Medio Oriente,102,9
3,150000,1961,0,5,Africa,0,30
2,0,1961,4,4,Nord America,0,0
3,0,1961,11,1,Nord America,2,1
2,0,1961,4,4,Africa,0,0
2,500,1961,7,9,Africa,2,0
3,0,1961,5,2,Africa,9,1
2,0,1961,3,12,Asia Sud-Est,9,0
2,0,1961,0,0,Asia Sud-Est,0,13
2,0,1962,0,0,Nord America,0,0
2,0,1962,0,0,Asia Sud-Est,0,0
2,1500,1962,7,1,Africa,6,1
2,36000,1962,7,7,Africa,0,0
2,900,1962,0,0,Sud America,0,10
4,0,1962,0,8,Africa,0,9
4,101000,1962,9,4,Medio Oriente,91,8
2,100,1962,1,8,Asia Sud-Est,7,0
4,0,1962,12,12,Asia Sud-Est,0,0
2,0,1962,0,2,Africa,0,2
2,10000,1962,10,11,Asia Sud-Est,1,0
2,15000,1962,12,9,Africa,141,12
3,1000,1962,7,0,Africa,0,1
2,500,1963,5,0,Nord America,0,8
4,1000,1963,12,8,Europa,8,1
2,0,1963,2,2,Medio Oriente,0,0
2,0,1963,3,3,Medio Oriente,0,0
2,0,1963,12,11,Medio Oriente,47,4
2,0,1963,8,8,Africa,0,0
2,300,1963,10,1,Africa,51,5
2,0,1963,0,0,Africa,0,1
2,0,1963,3,10,Africa,55,4
3,9500,1963,11,2,Africa,3,1
4,18500,1963,4,8,Asia Sud-Est,148,12
5,3000,1963,9,6,Asia Sud-Est,33,3
2,1800000,1964,2,4,Asia Sud-Est,134,11
2,0,1964,0,0,Asia Sud-Est,0,22
2,0,1964,2,4,Medio Oriente,2,0
3,100,1964,1,1,Africa,0,0
3,100,1964,1,1,Africa,0,0
3,100,1964,1,1,Africa,0,0
2,0,1964,3,3,Africa,0,0
2,0,1964,10,11,Africa,1,0
2,0,1964,0,0,Africa,0,0
2,30000,1964,9,9,Africa,120,10
2,0,1964,5,9,Africa,4,0
2,5500,1964,2,1,Africa,11,1
2,0,1964,3,4,Sud America,1,0
2,0,1964,0,0,Nord America,0,2
2,32,1964,1,1,Nord America,0,0
2,0,1964,0,9,Sud America,0,1
2,0,1964,0,0,Medio Oriente,0,11
2,750000,1965,10,7,Asia Sud-Est,9,1
2,0,1965,0,0,Asia Sud-Est,0,7
2,1500,1965,0,8,Africa,0,6
2,20000,1965,4,9,Asia Sud-Est,5,0
2,50000,1965,11,4,Asia Sud-Est,41,4
3,3000,1965,4,9,Nord America,17,1
2,0,1965,1,9,Africa,8,0
2,154000,1965,0,0,Africa,0,8
4,0,1965,0,0,Sud America,0,7
2,625000,1966,5,0,Asia Sud-Est,0,9
2,2000,1966,5,5,Africa,0,0
2,0,1966,2,3,Africa,1,0
2,19500,1966,1,10,Africa,9,0
2,0,1966,8,11,Africa,279,23
2,0,1966,5,5,Africa,0,0
2,0,1966,8,8,Africa,0,0
2,0,1966,0,0,Sud America,0,1
2,58000,1966,10,7,Nord America,69,6
2,0,1966,0,0,Nord America,0,18
2,0,1966,0,0,Asia Sud-Est,0,2
2,0,1966,2,3,Medio Oriente,1,0
3,12000,1966,4,9,Africa,161,13
4,15100,1967,6,6,Medio Oriente,0,0
2,300,1967,6,11,Africa,5,0
2,1100000,1967,6,1,Africa,31,3
2,0,1967,8,11,Asia Sud-Est,3,0
2,3200,1968,10,0,Europa,0,25
2,25000,1968,0,10,Asia Sud-Est,0,12
2,500,1968,8,8,Europa,0,0
2,0,1968,3,8,Medio Oriente,5,0
3,0,1968,0,0,Medio Oriente,0,15
3,0,1968,3,0,Africa,0,1
2,2000,1968,0,0,Asia Sud-Est,0,14
2,0,1968,0,0,Nord America,0,0
2,0,1968,0,0,Africa,0,0
3,0,1969,2,3,Nord America,1,0
2,0,1969,3,5,Nord America,2,0
2,0,1969,3,5,Nord America,2,0
2,4900,1969,6,7,Nord America,1,0
2,5500,1969,3,8,Medio Oriente,17,1
2,0,1969,10,11,Medio Oriente,1,0
2,0,1969,11,12,Medio Oriente,1,0
2,0,1969,9,1,Medio Oriente,4,1
2,25500,1969,3,0,Africa,0,10
2,0,1969,1,8,Asia Centrale,7,0
2,0,1969,7,7,Asia Sud-Est,0,0
2,35000,1969,0,0,Asia Sud-Est,0,17
4,156000,1969,0,4,Asia Sud-Est,0,6
3,0,1970,11,11,Africa,0,0
2,1000,1970,11,9,Nord America,10,1
2,2000,1970,2,9,Medio Oriente,7,0
2,200,1970,9,9,Medio Oriente,0,0
2,0,1970,11,11,Medio Oriente,0,0
2,0,1971,6,6,Medio Oriente,0,0
2,500000,1971,3,12,Asia Sud-Est,9,0
2,11200,1971,12,12,Asia Sud-Est,0,0
2,0,1971,4,6,Asia Sud-Est,2,0
2,300000,1971,2,0,Africa,0,8
2,0,1971,8,8,Africa,0,0
2,100000,1972,4,8,Africa,4,0
2,0,1972,9,0,Medio Oriente,0,1
2,0,1972,9,10,Africa,1,0
7,16000,1973,10,10,Medio Oriente,0,0
2,0,1973,5,5,Medio Oriente,0,0
2,8600,1973,1,7,Asia Sud-Est,54,4
2,5000,1973,9,9,Sud America,0,0
2,16000,1973,9,0,Sud America,0,1
2,0,1974,3,4,Europa,1,0
2,7300,1974,7,8,Europa,1,0
2,0,1974,2,9,Africa,7,0
2,30000,1974,11,0,Africa,0,5
3,5000,1974,3,4,Medio Oriente,13,1
2,15000,1975,0,5,Africa,0,16
2,0,1975,0,0,Asia Sud-Est,0,17
3,10000,1975,12,0,Africa,0,13
2,130000,1975,8,10,Asia Sud-Est,38,3
2,0,1975,11,11,Europa,0,0
7,169500,1975,4,10,Medio Oriente,186,15
2,15000,1976,3,0,Sud America,0,3
2,0,1976,0,0,Asia Sud-Est,0,3
2,1900000,1975,0,0,Asia Sud-Est,0,4
2,0,1975,0,0,Asia Sud-Est,0,4
3,345800,1975,8,5,Africa,189,16
2,73000,1976,0,0,Nord America,0,19
4,0,1976,0,0,Sud America,0,7
2,0,1976,0,6,Medio Oriente,0,6
2,0,1976,4,3,Africa,35,3
2,0,1976,0,0,Africa,0,17
2,0,1977,2,2,Africa,0,0
2,0,1977,1,6,Africa,5,0
3,36000,1977,7,3,Africa,8,1
2,3500,1977,0,0,Africa,0,6
2,125000,1977,9,5,Asia Sud-Est,20,2
2,25000,1978,1,11,Africa,22,1
3,4100,1978,10,4,Africa,6,1
3,0,1978,0,0,Medio Oriente,0,1
3,1000000,1978,4,2,Asia Sud-Est,250,21
2,5000,1978,0,0,Asia Sud-Est,0,0
2,7500,1978,9,12,Medio Oriente,15,1
2,35000,1978,10,7,Nord America,9,1
2,75000,1979,1,2,Nord America,157,13
2,900000,1979,10,10,Africa,156,13
2,75000,1979,0,1,Africa,0,7
2,0,1979,0,0,Medio Oriente,0,1
2,0,1979,0,0,Medio Oriente,0,1
2,65000,1979,2,3,Asia Sud-Est,1,0
3,42000,1979,1,5,Asia Sud-Est,148,12
2,650000,1980,9,8,Medio Oriente,95,8
2,11200,1980,3,8,Africa,101,8
2,0,1980,0,4,Africa,0,8
2,5000,1980,12,1,Africa,1,1
2,1000,1980,0,0,Sud America,0,0
4,0,1980,0,0,Asia Sud-Est,0,11
2,102000,1980,10,1,Africa,63,6
2,500000,1980,0,0,Africa,0,12
2,7000,1980,0,0,Asia Sud-Est,0,15
2,0,1980,5,5,Asia Sud-Est,0,0
2,0,1981,0,3,Nord America,0,7
2,0,1981,1,2,Sud America,1,0
2,14000,1981,6,0,Medio Oriente,0,3
2,15000,1981,0,0,Medio Oriente,0,8
2,35000,1981,4,2,Medio Oriente,10,1
2,6000,1981,0,0,Africa,0,6
2,0,1981,0,0,Asia Sud-Est,0,12
2,85000,1982,4,1,Africa,105,9
2,23000,1982,3,0,Sud America,0,12
2,0,1982,0,0,Medio Oriente,0,0
2,0,1982,0,0,Africa,0,0
3,43000,1982,3,0,Nord America,0,7
2,1023,1982,3,6,Sud America,3,0
3,2755,1982,6,9,Medio Oriente,3,0
2,0,1983,10,11,Nord America,1,0
2,14900,1983,7,0,Asia Sud-Est,0,0
2,0,1983,0,0,Asia Sud-Est,0,0
2,1000000,1983,11,0,Africa,0,0
2,30000,1984,8,0,Europa,0,0
2,1000,1984,2,3,Africa,1,0
2,0,1984,0,0,Africa,0,4
2,45000,1984,3,0,Sud America,0,0
2,19237,1984,0,0,Asia Sud-Est,0,0
2,0,1984,0,0,Asia Sud-Est,0,5
2,0,1985,0,0,Sud America,0,1
2,10000,1985,1,3,Medio Oriente,74,6
2,4000,1985,9,2,Asia Sud-Est,17,2
2,0,1986,11,0,Asia Sud-Est,0,1
2,0,1986,0,0,Medio Oriente,0,0
2,12000,1986,1,1,Medio Oriente,0,0
2,0,1986,10,0,Africa,0,1
2,0,1986,1,0,Africa,0,5
2,0,1986,2,0,Asia Sud-Est,0,8
2,3000,1987,0,0,Sud America,0,0
2,0,1987,9,10,Asia Sud-Est,1,0
2,30000,1987,11,0,Asia Sud-Est,0,3
2,0,1987,11,2,Asia Sud-Est,3,1
2,75000,1988,8,9,Africa,1,0
2,0,1988,0,0,Medio Oriente,0,6
3,0,1988,5,0,Africa,0,4
2,0,1988,8,9,Asia Sud-Est,1,0
2,0,1988,0,10,Asia Sud-Est,0,9
2,20000,1988,0,0,Medio Oriente,0,6
2,0,1989,10,10,Nord America,0,0
2,0,1989,12,12,Nord America,0,0
2,0,1989,2,2,Sud America,0,0
2,0,1989,12,10,Asia Sud-Est,10,1
2,0,1989,10,11,Africa,1,0
2,0,1989,4,0,Africa,0,1
2,0,1989,5,8,Africa,3,0
5,10000,1989,12,11,Africa,11,1
2,0,1989,0,0,Africa,0,0
2,0,1989,0,0,Africa,0,5
2,1039,1989,12,12,Europa,0,0
2,0,1989,5,6,Asia Sud-Est,25,2
2,0,1989,0,0,Asia Sud-Est,0,1
2,0,1989,12,4,Asia Sud-Est,4,1
2,0,1989,0,0,Asia Sud-Est,0,2
7,60000,1990,8,2,Medio Oriente,6,1
3,214,1990,1,2,Europa,1,0
2,0,1990,0,0,Medio Oriente,0,0
2,2000,1990,10,4,Africa,42,4
2,1000,1990,0,12,Africa,0,2
2,0,1990,0,0,Africa,0,4
2,0,1990,0,0,Asia Sud-Est,0,0
2,0,1991,0,0,Nord America,0,0
2,1000,1991,12,0,Europa,0,2
2,0,1991,3,0,Medio Oriente,0,2
2,0,1991,3,3,Medio Oriente,0,0
2,0,1991,0,0,Africa,0,3
2,0,1991,8,9,Africa,1,0
2,30000,1991,3,5,Africa,98,8
2,0,1991,0,0,Europa,0,1
2,0,1991,0,0,Europa,0,0
2,10000,1991,5,0,Europa,0,2
2,2000,1991,7,12,Europa,17,1
2,250,1991,0,0,Asia Sud-Est,0,0
2,0,1991,5,0,Asia Sud-Est,0,0
3,7000,1992,0,5,Europa,0,2
2,0,1992,0,0,Europa,0,0
3,250000,1992,3,0,Europa,0,3
2,0,1992,0,0,Europa,0,0
2,0,1992,0,0,Europa,0,1
2,25000,1992,10,3,Asia Centrale,5,1
2,60000,1992,0,9,Africa,0,7
3,3000,1992,10,0,Africa,0,3
2,300,1992,10,0,Africa,0,3
2,0,1992,0,0,Africa,0,0
2,0,1992,0,0,Asia Sud-Est,0,0
2,0,1992,0,0,Asia Sud-Est,0,0
2,0,1993,0,0,Europa,0,0
2,0,1993,0,0,Medio Oriente,0,0
2,2000,1993,0,0,Africa,0,0
3,0,1993,0,0,Africa,0,0
2,0,1994,0,0,Nord America,0,0
2,0,1994,0,0,Europa,0,2
2,500000,1994,4,8,Africa,4,0
2,0,1994,0,0,Medio Oriente,0,0
2,0,1995,0,0,Sud America,0,0
2,0,1995,0,0,Europa,0,0
2,0,1995,0,0,Africa,0,0
3,0,1996,0,0,Medio Oriente,0,0
2,0,1996,0,0,Asia Sud-Est,0,0
2,3500,1996,0,0,Asia Sud-Est,0,0
2,0,1996,0,0,Africa,0,0
3,0,1996,11,5,Africa,6,1
2,0,1996,0,0,Africa,0,0
2,10000,1997,6,10,Africa,4,0
2,350,1997,0,0,Africa,0,0
2,0,1997,5,5,Africa,0,0
2,10000,1998,3,6,Europa,15,1
2,0,1998,10,10,Europa,0,0
2,0,1998,6,0,Medio Oriente,0,0
2,0,1998,5,6,Africa,13,1
2,1200,1998,5,5,Asia Sud-Est,0,0
2,0,1998,6,12,Africa,6,0
2,20000,1998,3,0,Africa,0,0
2,1500,1998,12,0,Africa,0,0
2,0,1998,8,6,Africa,10,1
3,0,1998,9,0,Africa,0,0
2,0,1998,8,0,Africa,0,0
2,60,1998,7,8,Asia Sud-Est,1,0
2,93,1998,8,0,Asia Sud-Est,0,0
2,0,1999,1,0,Asia Sud-Est,0,0
3,1250,1999,5,7,Asia Sud-Est,2,0
2,0,1999,8,0,Europa,0,0
2,7000,1999,9,9,Asia Sud-Est,0,0
2,44,1999,9,0,Asia Sud-Est,0,0
2,1300,1999,0,0,Asia Sud-Est,0,0
2,0,2000,1,0,Africa,0,0
2,0,2000,10,0,Medio Oriente,0,0
